cleaned_first_batch
Business Name,Average Rating,Review Grade,Title,Review,Rating,Time,Review Count,Country,Status,Month,Month Numbers,Years
PLDT,1.1,Bad,It has one of the most shitiest…,It has one of the most shitiest connection in phacking planet. Its very inconsistent and it always have atleast 10 spikes per second.,1,15-Dec-20,1,PH,NULL,Dec,12,2020
PNXBET,4.8,Excellent,It is 100% legit site,It is 100% legit site. I loved this site very much ❤. Great site and wonderful profit.  Keep it up.,5,19-Jul-21,2,PH,NULL,Jul,7,2021
PNXBET,4.8,Excellent,Good job!,It is a modern way to entertain one self. No need to go out 😉,5,19-Mar-20,1,PH,NULL,Mar,3,2020
Flowerstore.ph,4.0,Great,It is a very happy day when…,It is a very happy day when Flowerstore.ph helped me surprise my girlfriend. What a memorable anniversary. Great job! 💕,5,18-Dec-19,1,PH,NULL,Dec,12,2019
Learn to Trade Philippines,4.6,Excellent,It is a wonderful experience and Im…,"It is a wonderful experience and Im glad that my eyes re opened to this wonderful opportunity. Although my brain hurts due to info overload, i know that my journey already begine to the direction of how my life should be. Truly, education is our key to freedom and thankyou for giving us a good option and vehicle to achieve fimamcial stability and time freedom",4,12-Feb-22,1,PH,NULL,Feb,2,2022
PLDT,1.1,Bad,It is absolute garbage,It is absolute garbage. You advertise 100mbps yet I have NEVER EVEN SEEN HALF OF IT. What a scam.,1,15-Oct-20,1,PH,NULL,Oct,10,2020
TawagPinas.com,4.5,Excellent,international calls.,It is always easy connect to international call,5,15-Jul-16,1,US,Invited,Jul,7,2016
Lazada,1.5,Bad,Disgusting Horrible Return Policy,It is an absolute nightmare to return an item. And they don't reimburse the money you spent on returning an item. This is such a disgusting ecommerce company. Shopee is way better with their return policy.It's also a nightmare to talk to their customer service who are hard to reach and lacks proper professionalism and intelligence.I would discourage people from using their platform. Use other better alternatives instead.,1,15-Aug-21,8,PH,NULL,Aug,8,2021
Mabuhay Travel,4.9,Excellent,"Trustworthy and friendly, Chloe","It is by chance to come across with Mabuhay Travel whilst browsing for travel agency's. Chloe King pop-up in the chat room and asked if she can call me. To make it short, Chloe sorted out everything for me. She is very helpful and kind to find the right flight for my family to the US. Chloe is reassuring, and make me less worried. She can be trusted and i am going to refer her to my family and friends, and to find her again if i needed to book a flight. Good job Choe, a big THANK you !",5,12-May-17,1,GB,NULL,May,5,2017
TawagPinas.com,4.5,Excellent,Excellent service,It is easy and fast to add money to my future wife phone so she can keep in touch with her family back at her home,5,13-May-15,2,US,Invited,May,5,2015
Singlife Philippines,4.6,Excellent,It is hasle free to purchase,"It is hasle free to purchase, the policy is good and easy to understand and most of all affordable for low income earner like me.",5,"Nov. 22, 2021",1,PH,Invited,Nov,11,2021
Flowerstore.ph,4.0,Great,It is my first time ordering from an…,It is my first time ordering from an online flower delivery shop and I could say that this won't be the last time. They have exceeded my expectations when it comes to the quality and presentation of the product. I loved it and the recepient loved it too. Thanks! :D,5,22-Apr-21,1,IT,Invited,Apr,4,2021
Mabuhay Travel,4.9,Excellent,Very helpful and patient staff,"It is my first time to book a flight in Mabuhay travel and Sarah was very helpful and patient to find a good price for my family.  Thanks for your help Sarah, much appreciated.",4,18-Feb-17,2,GB,NULL,Feb,2,2017
Flowerstore.ph,4.0,Great,It is my first time to try this online…,"It is my first time to try this online shop for Mother's Day, I got a lil circumstances about the time. I thought the preferred timw was 9am to 6pm. But my ordered arrived around 8:30pm.  I just hope you would be more punctual to your time and try not to SEEN every DM's of your customer if they are asking for the updates especially if it is already reached the given time.Overall, the item is in good condition. Wrapping is very elegant. Just improve your punctuality.",4,13-May-20,1,PH,NULL,May,5,2020
Mabuhay Travel,4.9,Excellent,Quick transaction Friendly Staff,It is my nth time booking with this agency and indeed the service of Ms Sarah is superb. Ms Sarah is very friendly and she does transactions quick and easy. I have been well taken care of and there was no problem with booking flights. I highly recommend Ms Sarah and this agency to all my friends.,5,29-Apr-17,2,GB,NULL,Apr,4,2017
Flowerstore.ph,4.0,Great,My Flowerstore.ph Experience,It is my second time ordering flowers sa flowerstore.ph and everything went well naman. They keep you updated before they deliver the flower. Maganda ang service nila kse nasusunod talaga yung date ng delivery. So far wala naman ako negative comment. I recommend flowerstore.ph kse maganda at fresh yung mga flowers nila at kaya naman sa budget. Di mo naman kelangan isipin yung gastos kung mapapasaya mo naman yung mahal mo. :),5,18-Feb-20,1,PH,Invited,Feb,2,2020
THEKULT.COM,3.8,Great,It is okay.,It is okay.. the smell easily fades unlike my other victoria secret perfumes because I have a lot.,3,12-Mar-20,2,JP,Invited,Mar,3,2020
Learn to Trade Philippines,4.6,Excellent,It is really difficult to start a new…,It is really difficult to start a new venture without the guidance of somebody knowledgeable and who has been there. The webinar provided by LTT is really a big help in investing on knowledge that can provide an opportunity to improve financial standing.,4,25-Sep-21,1,PH,NULL,Sep,9,2021
Mabuhay Travel,4.9,Excellent,It is reasonable  and polite staff .I …,It is reasonable  and polite staff .I have no complain at all . Isabel do me a good job and find me a flight of the  date  I wanted.Hopefully I will have a smooth journey.,4,13-Nov-17,2,GB,NULL,Nov,11,2017
TawagPinas.com,4.5,Excellent,The best!,It is so easy to make a call. I don't have to type different numbers.,5,8-Mar-17,1,US,Invited,Mar,3,2017
Lazada,1.5,Bad,It is so sad that Lazada which everyone…,"It is so sad that Lazada which many thought was a great company is actually a terrible one in service both to buyers and sellers. Their system in not well in place, things done manually i can only guess as they always make mistakes with their accounting and all. So many glitches in their system. Worse of all the only way you can talk to them is through chat....which makes it so difficult to explain your accounting issues. As a seller you lose money because their couriers are not reliable. Products keep coming back even if the customer says they never left their home and no attempt to deliver actually happened. I think the couriers never even attempted to deliver in the first place. I know this for a fact because I am both a seller and a buyer. They told the seller who  I bought from that they attempted to deliver but no one was home. Not true at all because we helpers at home who have instructions to wait for delivery and ready to make payment.  Then the same thing is what they tell me as a seller, that my buyer  was not home. When i talked to the buyer, she said she never left home coz she works from home. You can only conclude that the couriers are not doing their job to the detriment of the sellers. It is so sad that management is not able to address this issue and so many others like technical glitches in their system. I wonder if Lazada will ever try to change anything.",1,Updated 21 Oct 2018,1,PH,Updated,Oct,10,2018
Lazada,1.5,Bad,It is so sad that Lazada which everyone…,"It is so sad that Lazada which many thought was a great company is actually a terrible one in service both to buyers and sellers. Their system in not well in place, things done manually i can only guess as they always make mistakes with their accounting and all. So many glitches in their system. Worse of all the only way you can talk to them is through chat....which makes it so difficult to explain your accounting issues. As a seller you lose money because their couriers are not reliable. Products keep coming back even if the customer says they never left their home and no attempt to deliver actually happened. I think the couriers never even attempted to deliver in the first place. I know this for a fact because I am both a seller and a buyer. They told the seller who  I bought from that they attempted to deliver but no one was home. Not true at all because we helpers at home who have instructions to wait for delivery and ready to make payment.  Then the same thing is what they tell me as a seller, that my buyer  was not home. When i talked to the buyer, she said she never left home coz she works from home. You can only conclude that the couriers are not doing their job to the detriment of the sellers. It is so sad that management is not able to address this issue and so many others like technical glitches in their system. I wonder if Lazada will ever try to change anything.",1,"Updated Oct 21, 2018",1,PH,Updated,Oct,10,2018
PNXBET,4.8,Excellent,It is the best online casino it is easy…,It is the best online casino it is easy to use and you can bet where ever you are as long you have internet and load.,5,19-Mar-20,1,PH,NULL,Mar,3,2020
PawnHero & Marketplace,4.2,Great,It is very bad experience,It is very bad experience. They received my item Aug 20 and they informed me on the same day that my item was cannot be pawned without any reason. They said that they will return it to me within 3 to 7 days. I kept on communicating with them on the date on when they will return my item. Their customer service is very poor and cannot provide me any details on my inquiry. What they can say is only they will expedite to logistics. It took me 14 days before they deliver the item. I will never ever recommend this to any of my friends or family member.,1,9-Sep-19,1,PH,Invited,Sep,9,2019
PLDT,1.1,Bad,PLDT IS THE WORST. DONT INSTALL YOUR INTERNET WITH THEM,It is very disappointing about this fvckng internet service provider we pay php2500 just to have a 5 mbps speed and always lagging. THIS IS THE MOST CRAPPIEST INTERNET THAT I HAVE EXPERIENCED. Not worth it!!,1,6-Apr-21,1,PH,NULL,Apr,4,2021
PNXBET,4.8,Excellent,Very entertaining,It is very easy to use. Has the same features with the actual casino and it is very entertaining.. 👍🏻👍🏻👍🏻-jlbdiaz0715,5,19-Mar-20,1,PH,NULL,Mar,3,2020
